Symbol,Date      ,Close   ,High    ,Low     ,Open    ,Volume
AAPL  ,2018-04-02,166.68  ,168.94  ,164.47  ,167.88  ,37586791
AAPL  ,2018-04-03,168.39  ,168.7455,164.88  ,167.64  ,30278046
AAPL  ,2018-04-04,171.61  ,172.01  ,164.77  ,164.88  ,34605489
AAPL  ,2018-04-05,172.8   ,174.2304,172.08  ,172.58  ,26933197
AAPL  ,2018-04-06,168.38  ,172.48  ,168.2   ,170.97  ,35005290
AAPL  ,2018-04-09,170.05  ,173.09  ,169.845 ,169.88  ,29017718
AAPL  ,2018-04-10,173.25  ,174.0   ,171.53  ,173.0   ,28614241
AAPL  ,2018-04-11,172.44  ,173.9232,171.7   ,172.23  ,22431640
AAPL  ,2018-04-12,174.14  ,175.0   ,173.04  ,173.41  ,22889285
AAPL  ,2018-04-13,174.73  ,175.84  ,173.85  ,174.78  ,25124255
AAPL  ,2018-04-16,175.82  ,176.19  ,174.8301,175.0301,21578420
AAPL  ,2018-04-17,178.24  ,178.9365,176.41  ,176.49  ,26605442
AAPL  ,2018-04-18,177.84  ,178.82  ,176.88  ,177.81  ,20754538
AAPL  ,2018-04-19,172.8   ,175.39  ,172.66  ,174.95  ,34808800
AAPL  ,2018-04-20,165.72  ,171.2184,165.43  ,170.595 ,65491140
AAPL  ,2018-04-23,165.24  ,166.92  ,164.09  ,166.8348,36515477
AAPL  ,2018-04-24,162.94  ,166.33  ,161.2201,165.67  ,33692017
AAPL  ,2018-04-25,163.65  ,165.42  ,162.41  ,162.62  ,28382084
AAPL  ,2018-04-26,164.22  ,165.73  ,163.37  ,164.12  ,27963014
AAPL  ,2018-04-27,162.32  ,164.33  ,160.63  ,164.0   ,35655839
AAPL  ,2018-04-30,165.26  ,167.26  ,161.84  ,162.1302,42427424
AAPL  ,2018-05-01,169.1   ,169.2   ,165.27  ,166.4102,53569376
AAPL  ,2018-05-02,176.57  ,177.75  ,173.8   ,175.225 ,66539371
AAPL  ,2018-05-03,176.89  ,177.5   ,174.4411,175.88  ,34068180
AAPL  ,2018-05-04,183.83  ,184.25  ,178.17  ,178.25  ,56201317
AAPL  ,2018-05-07,185.16  ,187.67  ,184.75  ,185.18  ,42451423
AAPL  ,2018-05-08,186.05  ,186.22  ,183.665 ,184.99  ,28402777
AAPL  ,2018-05-09,187.36  ,187.4   ,185.22  ,186.55  ,23211241
AAPL  ,2018-05-10,190.04  ,190.37  ,187.65  ,187.74  ,27989289
AAPL  ,2018-05-11,188.59  ,190.06  ,187.45  ,189.49  ,26212221
AAPL  ,2018-05-14,188.15  ,189.53  ,187.86  ,189.01  ,20778772
AAPL  ,2018-05-15,186.44  ,187.07  ,185.1   ,186.78  ,23695159
AAPL  ,2018-05-16,188.18  ,188.46  ,186.0   ,186.07  ,19183064
AAPL  ,2018-05-17,186.99  ,188.91  ,186.36  ,188.0   ,17294029
AAPL  ,2018-05-18,186.31  ,187.8102,186.13  ,187.19  ,18297728
AAPL  ,2018-05-21,187.63  ,189.27  ,186.9106,188.0   ,18400787
AAPL  ,2018-05-22,187.16  ,188.88  ,186.78  ,188.375 ,15240704
AAPL  ,2018-05-23,188.36  ,188.5   ,185.76  ,186.35  ,20058415
AAPL  ,2018-05-24,188.15  ,188.84  ,186.21  ,188.77  ,20330134
AAPL  ,2018-05-25,188.58  ,189.65  ,187.65  ,188.23  ,17460963
AAPL  ,2018-05-28,188.58  ,188.58  ,188.58  ,188.58  ,0
AAPL  ,2018-05-29,187.9   ,188.75  ,186.87  ,187.6   ,22514075
AAPL  ,2018-05-30,187.5   ,188.0   ,186.78  ,187.72  ,18430891
AAPL  ,2018-05-31,186.87  ,188.23  ,186.14  ,187.22  ,26884365
AAPL  ,2018-06-01,190.24  ,190.26  ,187.75  ,187.9912,23442510
AAPL  ,2018-06-04,191.83  ,193.42  ,191.35  ,191.635 ,26266174
AAPL  ,2018-06-05,193.31  ,193.94  ,192.36  ,193.065 ,21565963
AAPL  ,2018-06-06,193.98  ,194.08  ,191.92  ,193.63  ,20933619
AAPL  ,2018-06-07,193.46  ,194.2   ,192.335 ,194.14  ,21347180
AAPL  ,2018-06-08,191.7   ,192.0   ,189.77  ,191.17  ,26656799
AAPL  ,2018-06-11,191.23  ,191.97  ,190.21  ,191.35  ,18308460
AAPL  ,2018-06-12,192.28  ,192.611 ,191.15  ,191.385 ,16911141
AAPL  ,2018-06-13,190.7   ,192.88  ,190.44  ,192.42  ,21638393
AAPL  ,2018-06-14,190.8   ,191.57  ,190.22  ,191.55  ,21610074
AAPL  ,2018-06-15,188.84  ,190.16  ,188.26  ,190.03  ,61719160
AAPL  ,2018-06-18,188.74  ,189.22  ,187.2   ,187.88  ,18484865
AAPL  ,2018-06-19,185.69  ,186.33  ,183.45  ,185.14  ,33578455
AAPL  ,2018-06-20,186.5   ,187.2   ,185.73  ,186.35  ,20628701
AAPL  ,2018-06-21,185.46  ,188.35  ,184.94  ,187.25  ,25711898
AAPL  ,2018-06-22,184.92  ,186.15  ,184.7   ,186.12  ,27200447
AAPL  ,2018-06-25,182.17  ,184.92  ,180.73  ,183.4   ,31663096
AAPL  ,2018-06-26,184.43  ,186.53  ,182.54  ,182.99  ,24569201
AAPL  ,2018-06-27,184.16  ,187.28  ,184.03  ,185.2278,25285328
AAPL  ,2018-06-28,185.5   ,186.21  ,183.8   ,184.1   ,17365235
AAPL  ,2018-06-29,185.11  ,187.19  ,182.91  ,186.29  ,22737666
AAPL  ,2018-07-02,187.18  ,187.3   ,183.42  ,183.82  ,17731343
AAPL  ,2018-07-03,183.92  ,187.95  ,183.54  ,187.79  ,13954806
AAPL  ,2018-07-04,183.92  ,183.92  ,183.92  ,183.92  ,0
AAPL  ,2018-07-05,185.4   ,186.41  ,184.28  ,185.26  ,16604247
AAPL  ,2018-07-06,187.97  ,188.434 ,185.2   ,185.42  ,17485245
AAPL  ,2018-07-09,190.58  ,190.68  ,189.3   ,189.5   ,19756634
AAPL  ,2018-07-10,190.35  ,191.28  ,190.1801,190.71  ,15939149
AAPL  ,2018-07-11,187.88  ,189.7799,187.61  ,188.5   ,18831470
AAPL  ,2018-07-12,191.03  ,191.41  ,189.31  ,189.53  ,18041131
AAPL  ,2018-07-13,191.33  ,191.84  ,190.9   ,191.08  ,12519792
AAPL  ,2018-07-16,190.91  ,192.65  ,190.415 ,191.52  ,15043110
AAPL  ,2018-07-17,191.45  ,191.87  ,189.2   ,189.75  ,15534523
AAPL  ,2018-07-18,190.4   ,191.8   ,189.93  ,191.78  ,16393381
AAPL  ,2018-07-19,191.88  ,192.55  ,189.69  ,189.69  ,20286752
AAPL  ,2018-07-20,191.44  ,192.43  ,190.17  ,191.78  ,20706042
